gene_id	consensus_classification	label	source_count	sources	label_source	teacher_meta_probability	experimental_has_conflict	split	training_component	species
AT1G28560	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G29170	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G29260	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G29400	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G29690	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G29990	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G30270	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G30490	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G30610	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G30970	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G31480	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G31800	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G31860	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G31880	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G32200	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G32450	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G32770	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G32990	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G33240	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G34120	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G34245	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G34310	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G34370	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G34390	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G34410	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G34430	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G34550	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G35240	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G35520	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G35580	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G36160	essential	1	5	TAIR_Locus_Germplasm_Phenotype_20130122;embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G37130	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G42550	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G42990	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G43170	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G44446	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G44575	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G44900	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G45145	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G46768	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G47056	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G48350	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G48380	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G48600	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G48850	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G49240	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G49400	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G49510	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G49770	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G49820	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G49880	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G50250	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G50290	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G50500	essential	1	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G50960	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G51450	essential	1	5	TAIR_Locus_Germplasm_Phenotype_20130122;embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G51460	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G52920	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G52930	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G53130	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G53140	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G53310	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G53330	essential	1	3	TAIR_Locus_Germplasm_Phenotype_20130122;ogee_essentiality;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G53580	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G53700	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G53940	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G54160	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G54180	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G54960	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G55020	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G55250	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G55325	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G55580	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G55900	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G56590	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G58200	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G58210	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G59870	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G59940	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G60170	essential	1	3	embryo_defect_xlsx_lethal_sheet;literature_classification;ogee_essentiality	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G60220	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G60490	essential	1	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G60950	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G61120	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G62180	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G62830	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G63180	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G63880	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G63990	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G64030	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G64060	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G64070	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G64280	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G64360	nonessential	0	2	TAIR_Locus_Germplasm_Phenotype_20130122;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G64440	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G64520	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
AT1G64670	nonessential	0	3	TAIR_Locus_Germplasm_Phenotype_20130122;literature_classification;phenotype_screen_csv	original_consensus_2plus		no	train	core1623_train80	arabidopsis
